date,AUD,GBP,BYR,DKK,USD,EUR,ISK,KZT,CAD,NOK,XDR,SGD,TRL,UAH,SEK,CHF,JPY,TRY,CNY,AZN,AMD,BGN,BRL,HUF,INR,KGS,LVL,LTL,MDL,PLN,RON,TJS,TMT,UZS,CZK,EEK,ZAR,KRW,BYN,HKD,VND,GEL,AED,EGP,IDR,QAR,NZD,THB,RSD
2011-06,29.9335,46.2518,0.00562083,5.40404,27.9805,40.2444,,0.192405,28.8221,5.20577,44.5724,22.7207,,3.50655,4.53647,32.8718,0.342604,17.5636,4.31844,35.4453,0.074565,20.5996,17.6144,0.151111,0.621375,0.612289,56.7786,11.6712,2.3998,10.184,9.77963,6.13244,9.80465,0.0164419,1.64615,,4.06687,0.0259283,,,,,,,,,,,
2011-07,29.9463,44.8805,0.00561382,5.42279,27.8726,40.4153,,0.191105,28.8208,5.2006,44.5206,22.6883,,3.48909,4.42457,33.4485,0.346868,17.2266,4.31231,35.4298,0.0744759,20.6816,17.7804,0.152409,0.623653,0.616559,57.0108,11.7146,2.38891,10.1562,9.59074,5.97163,9.76786,0.0162898,1.66862,,4.12317,0.0261065,,,,,,,,,,,
2011-08,30.2704,45.1648,0.00559071,5.30007,27.6796,39.5182,,0.189139,29.1088,5.10383,44.3283,22.9421,,3.46125,4.33958,34.5132,0.356696,16.4711,4.29687,35.1889,0.0739602,20.1894,17.6641,0.146422,0.626874,0.619196,55.671,11.4336,2.43658,9.8301,9.29563,5.86532,9.71044,0.0160467,1.63191,,4.08326,0.026254,,,,,,,,,,,
2011-09,30.8775,47.1379,0.00567546,5.6016,28.9278,41.7631,,0.197338,29.5967,5.39728,46.5257,24.0344,,3.62005,4.55176,35.4507,0.377672,16.7561,4.53506,36.8507,0.0788223,21.3411,18.1218,0.153341,0.630647,0.647118,58.8442,12.0855,2.56082,10.0479,9.88444,6.08699,10.1501,0.0166814,1.73251,,4.10341,0.0271215,,,,,,,,,,,
2011-10,31.288,49.9471,0.00569326,5.83214,32.11,43.4191,,0.216864,30.8217,5.49951,50.3241,24.7514,,4.01561,4.68219,35.5908,0.418781,17.2634,5.03142,40.9828,0.0860858,22.1892,17.4274,0.148116,0.653506,0.713543,61.1969,12.5685,2.71199,9.78188,9.97174,6.75843,11.2873,0.0183843,1.75989,,4.01546,0.0271865,,,,,,,,,,,
2011-11,31.8386,48.1841,0.00354406,5.6706,30.1245,42.1833,,0.20384,30.1577,5.49607,48.1079,24.1286,,3.76321,4.67249,34.5425,0.381468,17.1523,4.74066,38.3459,0.0795892,21.5792,18.0117,0.140644,0.617052,0.66066,59.9254,12.2229,2.61468,9.74083,9.75408,6.33693,10.5793,0.0171006,1.70973,,3.85229,0.027138,,,,,,,,,,,
2011-12,31.2431,48.8303,0.00365117,5.60246,31.4001,41.7559,,0.212572,30.3383,5.34442,48.8118,24.1818,,3.91498,4.52771,33.9791,0.402927,16.8999,4.92844,39.9645,0.0821992,21.3026,17.019,0.134828,0.600356,0.670501,59.6733,12.0668,2.64489,9.17461,9.56183,6.59818,11.0369,0.0176383,1.62606,,3.71173,0.0273997,,,,,,,,,,,
2012-01,32.7209,49.6335,0.00385582,5.60615,32.1961,41.6714,,0.216874,31.5679,5.36423,49.2729,24.7662,,4.00549,4.66124,34.2366,0.414978,16.8258,5.11106,40.9776,0.083735,21.3036,17.2568,0.134268,0.604451,0.695628,59.5893,12.0684,2.7518,9.46916,9.66734,6.76559,11.2949,0.0179365,1.61757,,3.95233,0.0278272,,,,,,,,,,,
2012-02,32.241,47.728,0.00362164,5.37581,30.3131,39.9678,,0.204039,30.3131,5.22163,46.9071,24.1442,,3.7731,4.50592,33.1472,0.397393,17.0394,4.80109,38.5859,0.0783284,20.4335,17.3406,0.135568,0.611521,0.648052,57.1622,11.5747,2.57545,9.40904,9.21315,6.37111,10.6868,0.0167645,1.58305,,3.87953,0.026957,,,,,,,,,,,
2012-03,31.3763,46.2286,0.00359669,5.25754,29.0253,39.1029,,0.196475,29.2152,5.22526,45.128,23.278,,3.63066,4.43067,32.4305,0.361079,16.5887,4.61129,36.9702,0.0746152,19.9885,17.1241,0.134744,0.592861,0.624334,55.947,11.3212,2.46866,9.45788,8.99229,6.09852,10.1825,0.0158791,1.56978,,3.88459,0.0259944,,,,,,,,,,,
2012-04,30.5307,46.972,0.00363423,5.26926,29.3282,39.1707,,0.198371,29.4253,5.14358,45.3141,23.3338,,3.65165,4.43225,32.5255,0.356986,16.4442,4.6563,37.337,0.0750082,20.0398,16.0905,0.132587,0.574162,0.626113,55.9485,11.3517,2.48124,9.43484,8.95955,6.1619,10.2949,0.015909,1.58283,,3.81545,0.0258843,,,,,,,,,,,
2012-05,30.7516,47.7672,0.00364754,5.23418,29.3627,38.9203,,0.198712,29.965,5.13002,45.4949,23.7294,,3.65476,4.37173,32.3913,0.365799,16.6758,4.65343,37.3952,0.0748094,19.8975,15.5679,0.135772,0.559716,0.626312,55.6006,11.2704,2.51339,9.33542,8.86154,6.17045,10.2937,0.0158191,1.56689,,3.79143,0.0259532,,,,,,,,,,,
2012-06,32.0384,51.0021,0.00394219,5.49638,32.9173,40.8076,,0.222347,32.0332,5.42331,49.7571,25.5867,,4.07367,4.55218,34.002,0.417441,17.8028,5.16625,41.9489,0.081127,20.8853,16.328,0.136084,0.583537,0.701335,58.5092,11.8314,2.7303,9.31235,9.13659,6.90684,11.5083,0.0175893,1.59221,,3.87303,0.0279204,,,,,,,,,,,
2012-07,33.3945,51.3552,0.00393488,5.55861,32.8169,41.323,,0.219621,32.0259,5.48255,49.5732,25.8441,,4.06225,4.71595,34.3848,0.411652,18.076,5.16436,41.8263,0.0785093,21.1204,15.8001,0.143525,0.583204,0.695761,59.3112,11.9652,2.69212,9.7123,9.29262,6.88621,11.5127,0.0174118,1.61167,,3.94795,0.0286473,,,,,,,,,,,
2012-08,33.8354,50.5663,0.00390373,5.31168,32.2058,39.5101,,0.21467,32.1576,5.32997,48.5599,25.8598,,3.97735,4.73448,32.8933,0.411655,17.8971,5.05316,41.0474,0.0790326,20.2019,15.7786,0.141754,0.577579,0.683069,56.7403,11.4432,2.57235,9.60822,8.65957,6.75953,11.2983,0.0169449,1.56422,,3.91893,0.0284838,,,,,,,,,,,
2012-09,33.5797,51.4069,0.0038724,5.46874,32.5669,40.7249,,0.21762,32.8461,5.60214,49.5121,26.0306,,4.01095,4.87784,33.9274,0.415156,17.8743,5.12978,41.5235,0.0798208,20.8321,15.8948,0.143255,0.584894,0.706834,58.5104,11.8017,2.61267,9.7064,9.13774,6.83547,11.4258,0.0169466,1.64193,,3.84952,0.0287135,,,,,,,,,,,
2012-10,32.3298,50.2245,0.00366314,5.36165,30.9169,39.9786,,0.205982,31.5769,5.4224,47.6058,25.2403,,3.79442,4.73997,33.0344,0.398979,17.2672,4.91634,39.4097,0.07615,20.4369,15.23,0.140845,0.58716,0.658218,57.413,11.5781,2.49535,9.69607,8.82709,6.48901,10.8461,0.0159481,1.59218,,3.75579,0.0278082,,,,,,,,,,,
2012-11,32.5665,50.4593,0.00367811,5.44872,31.3743,40.6548,,0.208052,31.3963,5.47077,48.2612,25.6998,,3.83643,4.72142,33.6381,0.393828,17.4787,5.02914,40.008,0.0772766,20.7804,15.45,0.143164,0.580414,0.665621,58.3817,11.7736,2.55697,9.84107,8.95002,6.58557,11.0066,0.0160383,1.62654,,3.63019,0.0287595,,,,,,,,,,,
